date,field,channel,min,max,mean,std,median,q1,q3,nonzero_count,zero_count
20220812,normalized_tensor,1,-0.2815743386745453,26.814390182495117,8.024631625858092e-09,0.9999998211860657,-0.2815743386745453,-0.2815743386745453,-0.2815743386745453,394560,0
20220812,normalized_tensor,2,-0.3059784770011902,73.5584945678711,-2.5640149559080783e-08,1.0,-0.3059784770011902,-0.3059784770011902,-0.3059784770011902,394560,0
20220812,normalized_tensor,3,-0.2544913589954376,46.24615478515625,1.8060255513319134e-08,0.9999999403953552,-0.2544913589954376,-0.2544913589954376,-0.2544913589954376,394560,0
20220812,normalized_tensor,4,-0.4265155792236328,4.910440444946289,-6.265013752226878e-08,1.0,-0.4265155792236328,-0.4265155792236328,-0.4265155792236328,394560,0
20220812,normalized_tensor,5,-0.10678865760564804,14.487194061279297,2.0187266969173834e-08,0.9999999403953552,-0.10678865760564804,-0.10678865760564804,-0.10678865760564804,394560,0
20220812,normalized_tensor,6,-0.19368205964565277,9.153340339660645,2.3977213103876238e-08,0.9999999403953552,-0.19368205964565277,-0.19368205964565277,-0.19368205964565277,394560,0
20220812,normalized_tensor,7,-0.10567785054445267,16.14767837524414,1.2065952681439285e-08,1.0000001192092896,-0.10567785054445267,-0.10567785054445267,-0.10567785054445267,394560,0
20220813,input_tensor,0,0.0,330.0,4.007540225982666,10.976402282714844,0.0,0.0,3.0,135919,258641
20220813,input_tensor,1,0.0,18.0,0.1614912748336792,0.6052372455596924,0.0,0.0,0.0,39921,354639
20220813,input_tensor,2,0.0,119.0,0.478173166513443,1.682139277458191,0.0,0.0,0.0,73477,321083
20220813,input_tensor,3,0.0,21.0,0.1387469619512558,0.5611628293991089,0.0,0.0,0.0,34763,359797
20220813,input_tensor,4,0.0,25.604516983032227,2.1375937461853027,4.8872880935668945,0.0,0.0,0.0,79658,314902
20220813,input_tensor,5,0.0,19.43963050842285,0.13620305061340332,1.3042610883712769,0.0,0.0,0.0,6134,388426
20220813,input_tensor,6,0.0,21.36138343811035,0.3924429714679718,2.197451114654541,0.0,0.0,0.0,16903,377657
20220813,input_tensor,7,0.0,22.545989990234375,0.15727128088474274,1.4315916299819946,0.0,0.0,0.0,6348,388212
20220813,normalized_tensor,0,-0.3651050925254822,29.699390411376953,-3.803481973818634e-08,1.0,-0.3651050925254822,-0.3651050925254822,-0.09179148077964783,394560,0
20220813,normalized_tensor,1,-0.26682308316230774,29.473581314086914,2.4305933266077773e-08,1.0,-0.26682308316230774,-0.26682308316230774,-0.26682308316230774,394560,0
20220813,normalized_tensor,2,-0.2842649221420288,70.458984375,-3.9136999419042695e-08,1.0,-0.2842649221420288,-0.2842649221420288,-0.2842649221420288,394560,0
20220813,normalized_tensor,3,-0.24724902212619781,37.175045013427734,-3.733387288207268e-08,1.0,-0.24724902212619781,-0.24724902212619781,-0.24724902212619781,394560,0
20220813,normalized_tensor,4,-0.43737828731536865,4.801624774932861,-5.878284525806521e-08,0.9999998807907104,-0.43737828731536865,-0.43737828731536865,-0.43737828731536865,394560,0
20220813,normalized_tensor,5,-0.10442928224802017,14.800277709960938,4.814779241968381e-09,0.9999998807907104,-0.10442928224802017,-0.10442928224802017,-0.10442928224802017,394560,0
20220813,normalized_tensor,6,-0.1785900741815567,9.54239273071289,-7.316917560729053e-08,0.9999998807907104,-0.1785900741815567,-0.1785900741815567,-0.1785900741815567,394560,0
20220813,normalized_tensor,7,-0.10985764116048813,15.63904094696045,7.038472027431908e-09,1.0,-0.10985764116048813,-0.10985764116048813,-0.10985764116048813,394560,0
20220814,input_tensor,0,0.0,358.0,3.3947739601135254,9.957908630371094,0.0,0.0,2.0,126921,267639
20220814,input_tensor,1,0.0,19.0,0.15677717328071594,0.6090651154518127,0.0,0.0,0.0,38136,356424
20220814,input_tensor,2,0.0,103.0,0.31298914551734924,1.3439897298812866,0.0,0.0,0.0,54904,339656
20220814,input_tensor,3,0.0,19.0,0.1531756967306137,0.6204916834831238,0.0,0.0,0.0,36084,358476
20220814,input_tensor,4,0.0,25.24817657470703,2.0928213596343994,4.8569207191467285,0.0,0.0,0.0,76010,318550
20220814,input_tensor,5,0.0,19.437219619750977,0.16236959397792816,1.437234878540039,0.0,0.0,0.0,6726,387834
20220814,input_tensor,6,0.0,21.6475772857666,0.32858628034591675,2.0238730907440186,0.0,0.0,0.0,13452,381108
20220814,input_tensor,7,0.0,22.176481246948242,0.18964852392673492,1.5714855194091797,0.0,0.0,0.0,7393,387167
20220814,normalized_tensor,0,-0.3409123420715332,35.61041259765625,4.4473864591054735e-09,1.0,-0.3409123420715332,-0.3409123420715332,-0.1400669515132904,394560,0
20220814,normalized_tensor,1,-0.2574062645435333,30.937946319580078,3.557909078466537e-09,1.0,-0.2574062645435333,-0.2574062645435333,-0.2574062645435333,394560,0
20220814,normalized_tensor,2,-0.2328806072473526,76.40460968017578,8.043968158233383e-09,0.9999999403953552,-0.2328806072473526,-0.2328806072473526,-0.2328806072473526,394560,0
20220814,normalized_tensor,3,-0.2468618005514145,30.37401580810547,1.7306133415218028e-08,1.0,-0.2468618005514145,-0.2468618005514145,-0.2468618005514145,394560,0
20220814,normalized_tensor,4,-0.4308947026729584,4.7674970626831055,-4.099330208617857e-09,0.9999999403953552,-0.4308947026729584,-0.4308947026729584,-0.4308947026729584,394560,0
20220814,normalized_tensor,5,-0.11297360062599182,13.411065101623535,1.7402815188916065e-08,1.0,-0.11297360062599182,-0.11297360062599182,-0.11297360062599182,394560,0
20220814,normalized_tensor,6,-0.1623551845550537,10.533759117126465,-4.068391490363865e-08,0.9999999403953552,-0.1623551845550537,-0.1623551845550537,-0.1623551845550537,394560,0
20220814,normalized_tensor,7,-0.1206810474395752,13.991114616394043,1.7364143900522322e-08,1.0,-0.1206810474395752,-0.1206810474395752,-0.1206810474395752,394560,0
20220815,input_tensor,0,0.0,128.0,1.2812930345535278,4.0081634521484375,0.0,0.0,0.0,97868,296692
20220815,input_tensor,1,0.0,8.0,0.05269414186477661,0.2784748673439026,0.0,0.0,0.0,16813,377747
20220815,input_tensor,2,0.0,36.0,0.1325071007013321,0.5893164873123169,0.0,0.0,0.0,33070,361490
20220815,input_tensor,3,0.0,9.0,0.055991485714912415,0.30775919556617737,0.0,0.0,0.0,16677,377883
20220815,input_tensor,4,0.0,24.494972229003906,1.2523432970046997,3.9042489528656006,0.0,0.0,0.0,44210,350350
20220815,input_tensor,5,0.0,19.434755325317383,0.07715798914432526,0.9925279021263123,0.0,0.0,0.0,3018,391542
20220815,input_tensor,6,0.0,21.72804069519043,0.17814022302627563,1.5035452842712402,0.0,0.0,0.0,7089,387471
20220815,input_tensor,7,0.0,20.964998245239258,0.10027822852134705,1.150671362876892,0.0,0.0,0.0,3629,390931
20220815,normalized_tensor,0,-0.3196708559989929,31.615154266357422,-3.093833855771777e-09,0.9999999403953552,-0.3196708559989929,-0.3196708559989929,-0.3196708559989929,394560,0
20220815,normalized_tensor,1,-0.18922404944896698,28.538681030273438,6.110322026131598e-09,1.0,-0.18922404944896698,-0.18922404944896698,-0.18922404944896698,394560,0
20220815,normalized_tensor,2,-0.22484879195690155,60.86286926269531,1.1485858486537381e-08,0.9999998211860657,-0.22484879195690155,-0.22484879195690155,-0.22484879195690155,394560,0
20220815,normalized_tensor,3,-0.18193277716636658,29.061710357666016,1.6523006962643194e-08,1.0,-0.18193277716636658,-0.18193277716636658,-0.18193277716636658,394560,0
20220815,normalized_tensor,4,-0.3207642138004303,5.95316219329834,-4.3971116525654e-08,1.0,-0.3207642138004303,-0.3207642138004303,-0.3207642138004303,394560,0
20220815,normalized_tensor,5,-0.07773885875940323,19.503328323364258,-6.961126342019952e-09,1.0,-0.07773885875940323,-0.07773885875940323,-0.07773885875940323,394560,0
20220815,normalized_tensor,6,-0.11848011612892151,14.332724571228027,1.558518825106603e-08,1.0,-0.11848011612892151,-0.11848011612892151,-0.11848011612892151,394560,0
20220815,normalized_tensor,7,-0.08714758604764938,18.132648468017578,5.80093861834996e-10,0.9999998807907104,-0.08714758604764938,-0.08714758604764938,-0.08714758604764938,394560,0
20220819,input_tensor,0,0.0,334.0,4.000851631164551,10.674254417419434,0.0,0.0,3.0,136889,257671
20220819,input_tensor,1,0.0,19.0,0.1922166496515274,0.6832619309425354,0.0,0.0,0.0,45281,349279
20220819,input_tensor,2,0.0,172.0,0.6700400710105896,2.2484753131866455,0.0,0.0,0.0,86628,307932
20220819,input_tensor,3,0.0,24.0,0.13672952353954315,0.5479485988616943,0.0,0.0,0.0,34813,359747
20220819,input_tensor,4,0.0,24.806730270385742,1.9960215091705322,4.743251323699951,0.0,0.0,0.0,75876,318684
20220819,input_tensor,5,0.0,19.438745498657227,0.1493036299943924,1.3639652729034424,0.0,0.0,0.0,6807,387753
20220819,input_tensor,6,0.0,21.69903564453125,0.4453398585319519,2.3427257537841797,0.0,0.0,0.0,19828,374732
20220819,input_tensor,7,0.0,21.946964263916016,0.13735228776931763,1.341792106628418,0.0,0.0,0.0,5732,388828
20220819,normalized_tensor,0,-0.3748132288455963,30.915428161621094,-7.038472027431908e-09,1.0,-0.3748132288455963,-0.3748132288455963,-0.09376314282417297,394560,0
20220819,normalized_tensor,1,-0.28132206201553345,27.526460647583008,-5.375536460405783e-09,1.0,-0.28132206201553345,-0.28132206201553345,-0.28132206201553345,394560,0
20220819,normalized_tensor,2,-0.29799753427505493,76.19828033447266,-6.845107591857413e-09,0.9999999403953552,-0.29799753427505493,-0.29799753427505493,-0.29799753427505493,394560,0
20220819,normalized_tensor,3,-0.24952983856201172,43.55019760131836,-1.6822722770371e-08,1.0,-0.24952983856201172,-0.24952983856201172,-0.24952983856201172,394560,0
20220819,normalized_tensor,4,-0.4208129346370697,4.80908727645874,-3.828619643542197e-09,1.0,-0.4208129346370697,-0.4208129346370697,-0.4208129346370697,394560,0
20220819,normalized_tensor,5,-0.1094629243016243,14.142179489135742,-2.401588616862682e-08,1.0000001192092896,-0.1094629243016243,-0.1094629243016243,-0.1094629243016243,394560,0
20220819,normalized_tensor,6,-0.1900947391986847,9.072208404541016,2.5137401049590835e-09,0.9999998807907104,-0.1900947391986847,-0.1900947391986847,-0.1900947391986847,394560,0
20220819,normalized_tensor,7,-0.10236480832099915,16.254091262817383,4.7026276206452167e-08,1.0,-0.10236480832099915,-0.10236480832099915,-0.10236480832099915,394560,0
20220820,input_tensor,0,0.0,336.0,3.9570839405059814,10.876480102539062,0.0,0.0,3.0,135162,259398
20220820,input_tensor,1,0.0,19.0,0.15637418627738953,0.5866971015930176,0.0,0.0,0.0,39101,355459
20220820,input_tensor,2,0.0,149.0,0.5083155632019043,1.7961069345474243,0.0,0.0,0.0,76290,318270
20220820,input_tensor,3,0.0,24.0,0.1556873470544815,0.612472653388977,0.0,0.0,0.0,37527,357033
20220820,input_tensor,4,0.0,23.774446487426758,2.0549256801605225,4.802114963531494,0.0,0.0,0.0,77388,317172
20220820,input_tensor,5,0.0,19.435474395751953,0.13161107897758484,1.2851459980010986,0.0,0.0,0.0,5852,388708
20220820,input_tensor,6,0.0,21.619869232177734,0.395281046628952,2.2025978565216064,0.0,0.0,0.0,17207,377353
20220820,input_tensor,7,0.0,22.08864974975586,0.16211077570915222,1.4523581266403198,0.0,0.0,0.0,6679,387881
20220820,normalized_tensor,0,-0.36382028460502625,30.528526306152344,-2.1270109229476475e-08,1.0,-0.36382028460502625,-0.36382028460502625,-0.087995745241642,394560,0
20220820,normalized_tensor,1,-0.2665330767631531,32.1181526184082,-5.3368633956552e-09,0.9999998807907104,-0.2665330767631531,-0.2665330767631531,-0.2665330767631531,394560,0
20220820,normalized_tensor,2,-0.2830096185207367,82.67418670654297,4.416448007305007e-08,1.0000001192092896,-0.2830096185207367,-0.2830096185207367,-0.2830096185207367,394560,0
20220820,normalized_tensor,3,-0.2541947662830353,38.93122863769531,1.655201131711692e-08,1.0,-0.2541947662830353,-0.2541947662830353,-0.2541947662830353,394560,0
20220820,normalized_tensor,4,-0.42792096734046936,4.522907257080078,-9.0920046602605e-08,1.0,-0.42792096734046936,-0.42792096734046936,-0.42792096734046936,394560,0
20220820,normalized_tensor,5,-0.10240943729877472,15.02075481414795,-3.2871985133908765e-09,1.0,-0.10240943729877472,-0.10240943729877472,-0.10240943729877472,394560,0
20220820,normalized_tensor,6,-0.1794612854719162,9.636161804199219,-8.198660417235715e-09,1.0,-0.1794612854719162,-0.1794612854719162,-0.1794612854719162,394560,0
20220820,normalized_tensor,7,-0.1116190105676651,15.097198486328125,-1.2916756553238429e-08,1.0,-0.1116190105676651,-0.1116190105676651,-0.1116190105676651,394560,0
20220821,input_tensor,0,0.0,352.0,3.4631056785583496,9.998198509216309,0.0,0.0,2.0,128558,266002
20220821,input_tensor,1,0.0,25.0,0.1556544005870819,0.6073886752128601,0.0,0.0,0.0,37932,356628
20220821,input_tensor,2,0.0,140.0,0.3296329975128174,1.3654751777648926,0.0,0.0,0.0,57648,336912
20220821,input_tensor,3,0.0,18.0,0.15717001259326935,0.6265824437141418,0.0,0.0,0.0,37224,357336
20220821,input_tensor,4,0.0,25.246238708496094,2.1227073669433594,4.883700370788574,0.0,0.0,0.0,77299,317261
20220821,input_tensor,5,0.0,19.438335418701172,0.15842147171497345,1.4122601747512817,0.0,0.0,0.0,6643,387917
20220821,input_tensor,6,0.0,22.82897186279297,0.33156082034111023,2.0379247665405273,0.0,0.0,0.0,13524,381036
20220821,input_tensor,7,0.0,24.03527069091797,0.19781394302845,1.5993574857711792,0.0,0.0,0.0,7743,386817
20220821,normalized_tensor,0,-0.34637296199798584,34.85997009277344,-1.3535523812890915e-08,1.0000001192092896,-0.34637296199798584,-0.34637296199798584,-0.14633692800998688,394560,0
20220821,normalized_tensor,1,-0.2562682032585144,40.90353775024414,-3.360677069963458e-08,1.0000001192092896,-0.2562682032585144,-0.2562682032585144,-0.2562682032585144,394560,0
20220821,normalized_tensor,2,-0.24140533804893494,102.28700256347656,-2.784450447990139e-09,1.0,-0.24140533804893494,-0.24140533804893494,-0.24140533804893494,394560,0
20220821,normalized_tensor,3,-0.25083690881729126,28.476428985595703,1.1427848889411507e-08,0.9999998807907104,-0.25083690881729126,-0.25083690881729126,-0.25083690881729126,394560,0
20220821,normalized_tensor,4,-0.4346514344215393,4.734838485717773,4.6948930076951e-08,1.0,-0.4346514344215393,-0.4346514344215393,-0.4346514344215393,394560,0
20220821,normalized_tensor,5,-0.1121758371591568,13.651815414428711,1.8176274929615488e-09,0.9999999403953552,-0.1121758371591568,-0.1121758371591568,-0.1121758371591568,394560,0
20220821,normalized_tensor,6,-0.16269531846046448,11.039373397827148,1.3612869054213661e-08,1.0,-0.16269531846046448,-0.16269531846046448,-0.16269531846046448,394560,0
20220821,normalized_tensor,7,-0.1236833855509758,14.904396057128906,1.8563003578719872e-08,0.9999999403953552,-0.1236833855509758,-0.1236833855509758,-0.1236833855509758,394560,0
20220822,input_tensor,0,0.0,327.0,4.021801471710205,10.850484848022461,0.0,0.0,3.0,135150,259410
20220822,input_tensor,1,0.0,19.0,0.19542275369167328,0.6895585656166077,0.0,0.0,0.0,45826,348734
20220822,input_tensor,2,0.0,168.0,0.6517361402511597,2.1940412521362305,0.0,0.0,0.0,83956,310604
20220822,input_tensor,3,0.0,19.0,0.15040044486522675,0.5903148055076599,0.0,0.0,0.0,36853,357707
20220822,input_tensor,4,0.0,25.227088928222656,1.988138198852539,4.739886283874512,0.0,0.0,0.0,75439,319121
20220822,input_tensor,5,0.0,19.438426971435547,0.15085774660110474,1.3727421760559082,0.0,0.0,0.0,6871,387689
20220822,input_tensor,6,0.0,21.943069458007812,0.439705491065979,2.319810152053833,0.0,0.0,0.0,19519,375041
20220822,input_tensor,7,0.0,22.24029541015625,0.15751305222511292,1.4347695112228394,0.0,0.0,0.0,6440,388120
20220822,normalized_tensor,0,-0.3706563711166382,29.766246795654297,-5.839611461055938e-09,1.0,-0.3706563711166382,-0.3706563711166382,-0.09417103976011276,394560,0
20220822,normalized_tensor,1,-0.283402681350708,27.270456314086914,1.7924900674870514e-08,1.0,-0.283402681350708,-0.283402681350708,-0.283402681350708,394560,0
20220822,normalized_tensor,2,-0.29704827070236206,76.27398681640625,-3.6855297480542504e-08,1.0,-0.29704827070236206,-0.29704827070236206,-0.29704827070236206,394560,0
20220822,normalized_tensor,3,-0.2547800540924072,31.93143653869629,4.0606572326851165e-08,1.0,-0.2547800540924072,-0.2547800540924072,-0.2547800540924072,394560,0
20220822,normalized_tensor,4,-0.41944849491119385,4.9028496742248535,2.0187266969173834e-08,1.0,-0.41944849491119385,-0.41944849491119385,-0.41944849491119385,394560,0
20220822,normalized_tensor,5,-0.10989517718553543,14.050394058227539,-1.9839209386418588e-08,0.9999999403953552,-0.10989517718553543,-0.10989517718553543,-0.10989517718553543,394560,0
20220822,normalized_tensor,6,-0.1895437389612198,9.269450187683105,2.908203988738478e-08,1.0,-0.1895437389612198,-0.1895437389612198,-0.1895437389612198,394560,0
20220822,normalized_tensor,7,-0.10978282988071442,15.391170501708984,-2.4363941975025227e-08,1.0000001192092896,-0.10978282988071442,-0.10978282988071442,-0.10978282988071442,394560,0
20220823,input_tensor,0,0.0,340.0,3.9660279750823975,10.61159610748291,0.0,0.0,3.0,135436,259124
20220823,input_tensor,1,0.0,21.0,0.1886962652206421,0.6781873106956482,0.0,0.0,0.0,44609,349951
20220823,input_tensor,2,0.0,174.0,0.7206913828849792,2.3834869861602783,0.0,0.0,0.0,88314,306246
20220823,input_tensor,3,0.0,21.0,0.13150344789028168,0.5359179377555847,0.0,0.0,0.0,33595,360965
20220823,input_tensor,4,0.0,24.552682876586914,1.9637759923934937,4.715311527252197,0.0,0.0,0.0,74727,319833
20220823,input_tensor,5,0.0,19.437532424926758,0.1464890092611313,1.3559707403182983,0.0,0.0,0.0,6719,387841
20220823,input_tensor,6,0.0,22.518211364746094,0.4754451513290405,2.4070324897766113,0.0,0.0,0.0,21232,373328
20220823,input_tensor,7,0.0,21.979963302612305,0.13442568480968475,1.3287019729614258,0.0,0.0,0.0,5575,388985
20220823,normalized_tensor,0,-0.3737447261810303,31.666675567626953,-1.4889075750090797e-08,1.0,-0.3737447261810303,-0.3737447261810303,-0.09103512763977051,394560,0
20220823,normalized_tensor,1,-0.2782362103462219,30.686660766601562,6.323022994081384e-09,1.0000001192092896,-0.2782362103462219,-0.2782362103462219,-0.2782362103462219,394560,0
20220823,normalized_tensor,2,-0.30236849188804626,72.69992065429688,2.761246875593315e-08,0.9999998807907104,-0.30236849188804626,-0.30236849188804626,-0.30236849188804626,394560,0
20220823,normalized_tensor,3,-0.24537982046604156,38.93972396850586,-1.253002768208944e-08,1.0,-0.24537982046604156,-0.24537982046604156,-0.24537982046604156,394560,0
20220823,normalized_tensor,4,-0.41646793484687805,4.790544033050537,-9.730107564109858e-08,0.9999999403953552,-0.41646793484687805,-0.41646793484687805,-0.41646793484687805,394560,0
20220823,normalized_tensor,5,-0.10803257673978806,14.226740837097168,2.9391422629032604e-09,1.0000001192092896,-0.10803257673978806,-0.10803257673978806,-0.10803257673978806,394560,0
20220823,normalized_tensor,6,-0.1975233554840088,9.157651901245117,-9.59088541918618e-09,1.0,-0.1975233554840088,-0.1975233554840088,-0.1975233554840088,394560,0
20220823,normalized_tensor,7,-0.10117068141698837,16.441261291503906,1.9955228580670337e-08,1.0000001192092896,-0.10117068141698837,-0.10117068141698837,-0.10117068141698837,394560,0
20220906,input_tensor,0,0.0,328.0,4.054724216461182,10.886954307556152,0.0,0.0,3.0,133830,260730
20220906,input_tensor,1,0.0,28.0,0.18222323060035706,0.662763237953186,0.0,0.0,0.0,43486,351074
20220906,input_tensor,2,0.0,186.0,0.7644439339637756,2.5513036251068115,0.0,0.0,0.0,89646,304914
20220906,input_tensor,3,0.0,21.0,0.12242244184017181,0.5223017930984497,0.0,0.0,0.0,31051,363509
20220906,input_tensor,4,0.0,24.98497772216797,1.9067919254302979,4.656426906585693,0.0,0.0,0.0,72637,321923
20220906,input_tensor,5,0.0,19.432689666748047,0.14480319619178772,1.3516961336135864,0.0,0.0,0.0,6478,388082
20220906,input_tensor,6,0.0,21.79386329650879,0.5056903958320618,2.4824817180633545,0.0,0.0,0.0,22321,372239
20220906,input_tensor,7,0.0,22.33570098876953,0.1063607707619667,1.185484528541565,0.0,0.0,0.0,4513,390047
20220906,normalized_tensor,0,-0.37243878841400146,29.75536346435547,-6.477714808994506e-09,0.9999999403953552,-0.37243878841400146,-0.37243878841400146,-0.09687963873147964,394560,0
20220906,normalized_tensor,1,-0.2749446928501129,41.97241973876953,-5.4722186781930304e-09,1.0,-0.2749446928501129,-0.2749446928501129,-0.2749446928501129,394560,0
20220906,normalized_tensor,2,-0.29962876439094543,72.60427856445312,8.8657676755588e-09,0.9999998807907104,-0.29962876439094543,-0.29962876439094543,-0.29962876439094543,394560,0
20220906,normalized_tensor,3,-0.2343902438879013,39.97224807739258,1.2646045988162768e-08,1.0,-0.2343902438879013,-0.2343902438879013,-0.2343902438879013,394560,0
20220906,normalized_tensor,4,-0.40949681401252747,4.95620059967041,2.1579491971124298e-08,1.0,-0.40949681401252747,-0.40949681401252747,-0.40949681401252747,394560,0
20220906,normalized_tensor,5,-0.10712703317403793,14.269394874572754,-2.092205164672123e-08,0.9999998807907104,-0.10712703317403793,-0.10712703317403793,-0.10712703317403793,394560,0
20220906,normalized_tensor,6,-0.20370356738567352,8.575359344482422,-3.689396876893625e-08,0.9999997615814209,-0.20370356738567352,-0.20370356738567352,-0.20370356738567352,394560,0
20220906,normalized_tensor,7,-0.0897192433476448,18.75126838684082,-2.320375447339984e-09,1.0000001192092896,-0.0897192433476448,-0.0897192433476448,-0.0897192433476448,394560,0
20220907,input_tensor,0,0.0,328.0,4.20853853225708,10.898364067077637,0.0,0.0,4.0,139754,254806
20220907,input_tensor,1,0.0,18.0,0.18003599345684052,0.6497436761856079,0.0,0.0,0.0,43477,351083
20220907,input_tensor,2,0.0,186.0,0.8597348928451538,2.8104352951049805,0.0,0.0,0.0,94073,300487
20220907,input_tensor,3,0.0,16.0,0.130950927734375,0.529004693031311,0.0,0.0,0.0,33798,360762
20220907,input_tensor,4,0.0,25.19607162475586,2.019437789916992,4.766376972198486,0.0,0.0,0.0,77191,317369
20220907,input_tensor,5,0.0,19.440000534057617,0.1337268203496933,1.2973744869232178,0.0,0.0,0.0,6137,388423
20220907,input_tensor,6,0.0,21.716716766357422,0.5065125226974487,2.4759461879730225,0.0,0.0,0.0,22848,371712
20220907,input_tensor,7,0.0,21.51557731628418,0.13413460552692413,1.3305035829544067,0.0,0.0,0.0,5534,389026
20220907,normalized_tensor,0,-0.3861624002456665,29.710098266601562,3.6468566833036675e-08,0.9999999403953552,-0.3861624002456665,-0.3861624002456665,-0.019134847447276115,394560,0
20220907,normalized_tensor,1,-0.2770877182483673,27.426143646240234,-3.6739278286290755e-10,1.0,-0.2770877182483673,-0.2770877182483673,-0.2770877182483673,394560,0
20220907,normalized_tensor,2,-0.30590808391571045,65.87600708007812,-2.5678822623831365e-08,0.9999999403953552,-0.30590808391571045,-0.30590808391571045,-0.30590808391571045,394560,0
20220907,normalized_tensor,3,-0.2475420981645584,29.997936248779297,-8.101977755359258e-09,1.0,-0.2475420981645584,-0.2475420981645584,-0.2475420981645584,394560,0
20220907,normalized_tensor,4,-0.4236840307712555,4.8625264167785645,-5.050683782314991e-08,0.9999999403953552,-0.4236840307712555,-0.4236840307712555,-0.4236840307712555,394560,0
20220907,normalized_tensor,5,-0.10307496041059494,14.881034851074219,2.6684316978276e-09,0.9999999403953552,-0.10307496041059494,-0.10307496041059494,-0.10307496041059494,394560,0
20220907,normalized_tensor,6,-0.20457331836223602,8.56650447845459,1.3922252239950694e-09,1.0,-0.20457331836223602,-0.20457331836223602,-0.20457331836223602,394560,0
20220907,normalized_tensor,7,-0.10081491619348526,16.070188522338867,-1.7712199706920728e-08,0.9999998807907104,-0.10081491619348526,-0.10081491619348526,-0.10081491619348526,394560,0
20220909,input_tensor,0,0.0,323.0,3.6154375076293945,10.188051223754883,0.0,0.0,3.0,131582,262978
20220909,input_tensor,1,0.0,22.0,0.14171989262104034,0.5677007436752319,0.0,0.0,0.0,35360,359200
20220909,input_tensor,2,0.0,136.0,0.4202149212360382,1.6006799936294556,0.0,0.0,0.0,66543,328017
20220909,input_tensor,3,0.0,17.0,0.12827453017234802,0.5390559434890747,0.0,0.0,0.0,32367,362193
20220909,input_tensor,4,0.0,25.262008666992188,2.1386075019836426,4.899776935577393,0.0,0.0,0.0,78129,316431
20220909,input_tensor,5,0.0,19.43922996520996,0.14011795818805695,1.3308733701705933,0.0,0.0,0.0,5952,388608
20220909,input_tensor,6,0.0,22.239391326904297,0.37893912196159363,2.163130044937134,0.0,0.0,0.0,15941,378619
20220909,input_tensor,7,0.0,22.217451095581055,0.16154636442661285,1.45396888256073,0.0,0.0,0.0,6346,388214
20220909,normalized_tensor,0,-0.35487037897109985,31.348934173583984,-4.950134524506211e-09,0.9999999403953552,-0.35487037897109985,-0.35487037897109985,-0.06040777638554573,394560,0
20220909,normalized_tensor,1,-0.2496383786201477,38.503173828125,1.974252761272055e-08,1.0000001192092896,-0.2496383786201477,-0.2496383786201477,-0.2496383786201477,394560,0
20220909,normalized_tensor,2,-0.26252275705337524,84.70137023925781,1.4560356476067682e-08,1.0,-0.26252275705337524,-0.26252275705337524,-0.26252275705337524,394560,0
20220909,normalized_tensor,3,-0.23796144127845764,31.29865264892578,-5.805772751443783e-09,1.0,-0.23796144127845764,-0.23796144127845764,-0.23796144127845764,394560,0
20220909,normalized_tensor,4,-0.4364703893661499,4.719276428222656,-6.330757429395817e-08,1.0000001192092896,-0.4364703893661499,-0.4364703893661499,-0.4364703893661499,394560,0
20220909,normalized_tensor,5,-0.10528270900249481,14.50108814239502,1.4308982443367313e-08,1.0,-0.10528270900249481,-0.10528270900249481,-0.10528270900249481,394560,0
20220909,normalized_tensor,6,-0.17518092691898346,10.105935096740723,5.414209525156366e-09,1.0,-0.17518092691898346,-0.17518092691898346,-0.17518092691898346,394560,0
20220909,normalized_tensor,7,-0.11110717058181763,15.16944694519043,4.196012426405105e-09,1.0,-0.11110717058181763,-0.11110717058181763,-0.11110717058181763,394560,0
20220910,input_tensor,0,0.0,348.0,3.239631414413452,9.779219627380371,0.0,0.0,2.0,124050,270510
20220910,input_tensor,1,0.0,22.0,0.14283505082130432,0.5777698755264282,0.0,0.0,0.0,35166,359394
20220910,input_tensor,2,0.0,130.0,0.24817264080047607,1.252145528793335,0.0,0.0,0.0,44235,350325
20220910,input_tensor,3,0.0,18.0,0.11928984522819519,0.5201787352561951,0.0,0.0,0.0,30140,364420
20220910,input_tensor,4,0.0,25.13810920715332,2.0840506553649902,4.857625961303711,0.0,0.0,0.0,74958,319602
20220910,input_tensor,5,0.0,19.438478469848633,0.1605449914932251,1.426179051399231,0.0,0.0,0.0,6542,388018
20220910,input_tensor,6,0.0,22.61650276184082,0.2520968019962311,1.7832977771759033,0.0,0.0,0.0,10371,384189
20220910,input_tensor,7,0.0,21.860462188720703,0.17263269424438477,1.5024569034576416,0.0,0.0,0.0,6589,387971
20220910,normalized_tensor,0,-0.33127710223197937,35.25438690185547,-2.281702604634006e-09,1.0,-0.33127710223197937,-0.33127710223197937,-0.126761794090271,394560,0
20220910,normalized_tensor,1,-0.24721789360046387,37.830223083496094,8.52737969125883e-09,1.0,-0.24721789360046387,-0.24721789360046387,-0.24721789360046387,394560,0
